object,zone,nzone,e_span,bn_span,rms_baseline,pop,gen,nevals,nconverged,mean_rms,min_rms,max_rms,mean_bn,std_bn
37151                         , 3, 52,  0.010581,  142.2181,    4.692104,  4,  10,     44,  0,   55.846977,   23.390414,   71.589476,  110.8030,   35.4161
37151                         , 3, 52,  0.010581,  142.2181,    4.692104,  4,  20,     84,  0,   55.846977,   23.390414,   71.589476,  110.8030,   35.4161
37151                         , 3, 52,  0.010581,  142.2181,    4.692104,  4,  40,    164,  0,   55.846977,   23.390414,   71.589476,  110.8030,   35.4161
37151                         , 3, 52,  0.010581,  142.2181,    4.692104,  4,  75,    304,  0,   55.846977,   23.390414,   71.589476,  110.8030,   35.4161
37151                         , 3, 52,  0.010581,  142.2181,    4.692104,  4, 125,    504,  0,   55.846977,   23.390414,   71.589476,  110.8030,   35.4161
37151                         , 3, 52,  0.010581,  142.2181,    4.692104,  4, 200,    804,  0,   55.846977,   23.390414,   71.589476,  110.8030,   35.4161
37151                         , 3, 52,  0.010581,  142.2181,    4.692104,  4, 500,   2004,  0,   55.846977,   23.390414,   71.589475,  110.8030,   35.4161
37151                         , 3, 52,  0.010581,  142.2181,    4.692104,  6,  10,     66,  0,   53.511919,   23.390414,   67.697716,   88.8059,   17.7617
37151                         , 3, 52,  0.010581,  142.2181,    4.692104,  6,  20,    126,  0,   53.511917,   23.390414,   67.697716,   88.8059,   17.7617
37151                         , 3, 52,  0.010581,  142.2181,    4.692104,  6,  40,    246,  0,   53.511913,   23.390414,   67.697709,   88.8059,   17.7617
37151                         , 3, 52,  0.010581,  142.2181,    4.692104,  6,  75,    456,  0,   53.511913,   23.390414,   67.697709,   88.8059,   17.7617
37151                         , 3, 52,  0.010581,  142.2181,    4.692104,  6, 125,    756,  0,   53.511913,   23.390414,   67.697709,   88.8059,   17.7617
37151                         , 3, 52,  0.010581,  142.2181,    4.692104,  6, 200,   1206,  0,   53.511913,   23.390414,   67.697709,   88.8059,   17.7617
37151                         , 3, 52,  0.010581,  142.2181,    4.692104,  6, 500,   3006,  0,   53.511912,   23.390414,   67.697707,   88.8059,   17.7617
37151                         , 3, 52,  0.010581,  142.2181,    4.692104,  8,  10,     88,  0,   51.039913,   23.390414,   67.697725,   88.4346,   19.8233
37151                         , 3, 52,  0.010581,  142.2181,    4.692104,  8,  20,    168,  0,   51.039895,   23.390414,   67.697710,   88.4346,   19.8233
37151                         , 3, 52,  0.010581,  142.2181,    4.692104,  8,  40,    328,  0,   51.039793,   23.390414,   67.697710,   88.4346,   19.8233
37151                         , 3, 52,  0.010581,  142.2181,    4.692104,  8,  75,    608,  0,   51.039621,   23.390414,   67.697337,   88.4346,   19.8233
37151                         , 3, 52,  0.010581,  142.2181,    4.692104,  8, 125,   1008,  0,   51.039540,   23.390414,   67.696599,   88.4346,   19.8233
37151                         , 3, 52,  0.010581,  142.2181,    4.692104,  8, 200,   1608,  0,   51.039488,   23.390414,   67.696224,   88.4346,   19.8233
37151                         , 3, 52,  0.010581,  142.2181,    4.692104,  8, 500,   4008,  0,   51.039468,   23.390414,   67.696220,   88.4346,   19.8233
37151                         , 3, 52,  0.010581,  142.2181,    4.692104, 10,  10,    110,  0,   51.039517,   23.390414,   67.728679,   88.4346,   19.8233
37151                         , 3, 52,  0.010581,  142.2181,    4.692104, 10,  20,    210,  0,   51.038482,   23.390414,   67.728679,   88.4346,   19.8233
37151                         , 3, 52,  0.010581,  142.2181,    4.692104, 10,  40,    410,  0,   51.035461,   23.390414,   67.698462,   88.4346,   19.8233
37151                         , 3, 52,  0.010581,  142.2181,    4.692104, 10,  75,    760,  0,   51.035461,   23.390414,   67.698462,   88.4346,   19.8233
37151                         , 3, 52,  0.010581,  142.2181,    4.692104, 10, 125,   1260,  0,   51.035461,   23.390414,   67.698462,   88.4346,   19.8233
37151                         , 3, 52,  0.010581,  142.2181,    4.692104, 10, 200,   2010,  0,   51.035326,   23.390414,   67.698462,   88.4346,   19.8233
37151                         , 3, 52,  0.010581,  142.2181,    4.692104, 10, 500,   5010,  0,   51.033037,   23.390414,   67.680864,   88.4346,   19.8233
37151                         , 3, 52,  0.010581,  142.2181,    4.692104, 14,  10,    154,  0,   43.919031,   23.390414,   68.644436,   84.4192,   23.3446
37151                         , 3, 52,  0.010581,  142.2181,    4.692104, 14,  20,    294,  0,   42.908508,   23.390414,   65.086518,   80.8637,   16.3475
37151                         , 3, 52,  0.010581,  142.2181,    4.692104, 14,  40,    574,  0,   42.386305,   23.390414,   59.907168,   80.8628,   16.3463
37151                         , 3, 52,  0.010581,  142.2181,    4.692104, 14,  75,   1064,  0,   43.189243,   23.390414,   64.992606,   80.7530,   16.1941
37151                         , 3, 52,  0.010581,  142.2181,    4.692104, 14, 125,   1764,  0,   42.400439,   23.390414,   62.317449,   80.8637,   16.3475
37151                         , 3, 52,  0.010581,  142.2181,    4.692104, 14, 200,   2814,  0,   41.931436,   23.390414,   57.614981,   80.8628,   16.3463
37151                         , 3, 52,  0.010581,  142.2181,    4.692104, 14, 500,   7014,  0,   41.929860,   23.390414,   57.610669,   80.8628,   16.3463
37151                         , 3, 52,  0.010581,  142.2181,    4.692104, 20,  10,    220,  0,   32.497871,   10.385591,   58.242058,   70.9114,   11.7506
37151                         , 3, 52,  0.010581,  142.2181,    4.692104, 20,  20,    420,  0,   28.787957,   10.347174,   55.723015,   70.8755,   10.7136
37151                         , 3, 52,  0.010581,  142.2181,    4.692104, 20,  40,    820,  2,   20.494073,    1.589453,   41.345968,   71.7440,    6.9820
37151                         , 3, 52,  0.010581,  142.2181,    4.692104, 20,  75,   1520,  2,   15.143158,    1.589453,   30.248354,   71.9066,    4.1585
37151                         , 3, 52,  0.010581,  142.2181,    4.692104, 20, 125,   2520,  3,   14.518849,    1.589453,   30.248354,   72.6574,    3.7599
37151                         , 3, 52,  0.010581,  142.2181,    4.692104, 20, 200,   4020,  3,   11.717940,    1.589453,   30.248354,   71.6492,    4.2566
37151                         , 3, 52,  0.010581,  142.2181,    4.692104, 20, 500,  10020,  7,    4.158460,    1.323564,   11.592828,   69.5483,    0.7960
37151                         , 4, 46,  0.008633,   71.3721,    3.099613,  4,  10,     44, 10,    3.099612,    3.099612,    3.099613,   64.1443,    0.0000
37151                         , 4, 46,  0.008633,   71.3721,    3.099613,  4,  20,     84, 10,    3.099612,    3.099612,    3.099613,   64.1443,    0.0000
37151                         , 4, 46,  0.008633,   71.3721,    3.099613,  4,  40,    164, 10,    3.099612,    3.099612,    3.099613,   64.1443,    0.0000
37151                         , 4, 46,  0.008633,   71.3721,    3.099613,  4,  75,    304, 10,    3.099612,    3.099612,    3.099612,   64.1443,    0.0000
37151                         , 4, 46,  0.008633,   71.3721,    3.099613,  4, 125,    504, 10,    3.099612,    3.099612,    3.099612,   64.1443,    0.0000
37151                         , 4, 46,  0.008633,   71.3721,    3.099613,  4, 200,    804, 10,    3.099612,    3.099612,    3.099612,   64.1443,    0.0000
37151                         , 4, 46,  0.008633,   71.3721,    3.099613,  4, 500,   2004, 10,    3.099612,    3.099612,    3.099612,   64.1443,    0.0000
37151                         , 4, 46,  0.008633,   71.3721,    3.099613,  6,  10,     66, 10,    3.099613,    3.099597,    3.099631,   64.1443,    0.0000
37151                         , 4, 46,  0.008633,   71.3721,    3.099613,  6,  20,    126, 10,    3.099611,    3.099597,    3.099624,   64.1443,    0.0000
37151                         , 4, 46,  0.008633,   71.3721,    3.099613,  6,  40,    246, 10,    3.099605,    3.099597,    3.099613,   64.1443,    0.0000
37151                         , 4, 46,  0.008633,   71.3721,    3.099613,  6,  75,    456, 10,    3.099604,    3.099597,    3.099613,   64.1443,    0.0000
37151                         , 4, 46,  0.008633,   71.3721,    3.099613,  6, 125,    756, 10,    3.099602,    3.099597,    3.099611,   64.1443,    0.0000
37151                         , 4, 46,  0.008633,   71.3721,    3.099613,  6, 200,   1206, 10,    3.099601,    3.099594,    3.099611,   64.1443,    0.0000
37151                         , 4, 46,  0.008633,   71.3721,    3.099613,  6, 500,   3006, 10,    3.099598,    3.099594,    3.099600,   64.1443,    0.0000
37151                         , 4, 46,  0.008633,   71.3721,    3.099613,  8,  10,     88, 10,    3.099003,    3.098287,    3.100516,   64.1443,    0.0000
37151                         , 4, 46,  0.008633,   71.3721,    3.099613,  8,  20,    168, 10,    3.098949,    3.098287,    3.099538,   64.1443,    0.0000
37151                         , 4, 46,  0.008633,   71.3721,    3.099613,  8,  40,    328, 10,    3.098873,    3.098287,    3.099538,   64.1443,    0.0000
37151                         , 4, 46,  0.008633,   71.3721,    3.099613,  8,  75,    608, 10,    3.098667,    3.098287,    3.099110,   64.1443,    0.0000
37151                         , 4, 46,  0.008633,   71.3721,    3.099613,  8, 125,   1008, 10,    3.098589,    3.098287,    3.098828,   64.1443,    0.0000
37151                         , 4, 46,  0.008633,   71.3721,    3.099613,  8, 200,   1608, 10,    3.098569,    3.098287,    3.098816,   64.1443,    0.0000
37151                         , 4, 46,  0.008633,   71.3721,    3.099613,  8, 500,   4008, 10,    3.098463,    3.098287,    3.098816,   64.1443,    0.0000
37151                         , 4, 46,  0.008633,   71.3721,    3.099613, 10,  10,    110, 10,    3.079896,    3.063021,    3.098108,   64.1443,    0.0000
37151                         , 4, 46,  0.008633,   71.3721,    3.099613, 10,  20,    210, 10,    3.077957,    3.063021,    3.088950,   64.1443,    0.0000
37151                         , 4, 46,  0.008633,   71.3721,    3.099613, 10,  40,    410, 10,    3.075575,    3.063021,    3.088950,   64.1443,    0.0000
37151                         , 4, 46,  0.008633,   71.3721,    3.099613, 10,  75,    760, 10,    3.073542,    3.062926,    3.088950,   64.1443,    0.0000
37151                         , 4, 46,  0.008633,   71.3721,    3.099613, 10, 125,   1260, 10,    3.067788,    3.062883,    3.080597,   64.1443,    0.0000
37151                         , 4, 46,  0.008633,   71.3721,    3.099613, 10, 200,   2010, 10,    3.066908,    3.062883,    3.078525,   64.1443,    0.0000
37151                         , 4, 46,  0.008633,   71.3721,    3.099613, 10, 500,   5010, 10,    3.064886,    3.062883,    3.071371,   64.1443,    0.0000
37151                         , 4, 46,  0.008633,   71.3721,    3.099613, 14,  10,    154,  0,   13.949319,    4.707766,   20.836969,   58.7056,    4.3012
37151                         , 4, 46,  0.008633,   71.3721,    3.099613, 14,  20,    294,  0,   13.741295,    4.707766,   18.439289,   58.7056,    4.3012
37151                         , 4, 46,  0.008633,   71.3721,    3.099613, 14,  40,    574,  0,   11.060938,    4.707766,   17.160149,   60.1986,    4.1225
37151                         , 4, 46,  0.008633,   71.3721,    3.099613, 14,  75,   1064,  0,   11.565718,    4.707766,   17.157238,   59.5215,    4.3234
37151                         , 4, 46,  0.008633,   71.3721,    3.099613, 14, 125,   1764,  1,    9.888069,    3.220594,   17.162612,   60.5757,    4.3707
37151                         , 4, 46,  0.008633,   71.3721,    3.099613, 14, 200,   2814,  2,    6.389353,    3.116348,   17.151804,   63.2522,    2.6765
37151                         , 4, 46,  0.008633,   71.3721,    3.099613, 14, 500,   7014,  1,    5.494297,    3.194505,    6.815114,   63.9825,    0.4855
37151                         , 4, 46,  0.008633,   71.3721,    3.099613, 20,  10,    220,  1,   13.722086,    2.800403,   27.049357,   62.7094,    7.4915
37151                         , 4, 46,  0.008633,   71.3721,    3.099613, 20,  20,    420,  1,   11.657528,    2.800403,   22.358963,   63.9990,    6.6305
37151                         , 4, 46,  0.008633,   71.3721,    3.099613, 20,  40,    820,  1,   10.515725,    2.800403,   22.358963,   63.2885,    6.3947
37151                         , 4, 46,  0.008633,   71.3721,    3.099613, 20,  75,   1520,  3,    8.103564,    2.157647,   17.773436,   65.3458,    5.5866
37151                         , 4, 46,  0.008633,   71.3721,    3.099613, 20, 125,   2520,  3,    7.129961,    2.157647,   17.355764,   64.8683,    3.1074
37151                         , 4, 46,  0.008633,   71.3721,    3.099613, 20, 200,   4020,  6,    5.597823,    1.748416,   17.355764,   63.9177,    2.7003
37151                         , 4, 46,  0.008633,   71.3721,    3.099613, 20, 500,  10020,  6,    3.886312,    1.439574,   11.237679,   63.7264,    1.8746
37151                         , 5, 40,  0.015628,   35.6861,    9.909864,  4,  10,     44,  0,   50.030226,   24.444144,   57.615870,   56.4967,    5.9401
37151                         , 5, 40,  0.015628,   35.6861,    9.909864,  4,  20,     84,  0,   50.030226,   24.444144,   57.615870,   56.4967,    5.9401
37151                         , 5, 40,  0.015628,   35.6861,    9.909864,  4,  40,    164,  0,   50.030226,   24.444144,   57.615870,   56.4967,    5.9401
37151                         , 5, 40,  0.015628,   35.6861,    9.909864,  4,  75,    304,  0,   50.030226,   24.444144,   57.615870,   56.4967,    5.9401
37151                         , 5, 40,  0.015628,   35.6861,    9.909864,  4, 125,    504,  0,   50.030226,   24.444144,   57.615870,   56.4967,    5.9401
37151                         , 5, 40,  0.015628,   35.6861,    9.909864,  4, 200,    804,  0,   50.030226,   24.444144,   57.615869,   56.4967,    5.9401
37151                         , 5, 40,  0.015628,   35.6861,    9.909864,  4, 500,   2004,  0,   50.030226,   24.444144,   57.615869,   56.4967,    5.9401
37151                         , 5, 40,  0.015628,   35.6861,    9.909864,  6,  10,     66,  0,   49.376251,   24.444144,   57.615906,   55.8329,    4.1953
37151                         , 5, 40,  0.015628,   35.6861,    9.909864,  6,  20,    126,  0,   49.376251,   24.444144,   57.615906,   55.8329,    4.1953
37151                         , 5, 40,  0.015628,   35.6861,    9.909864,  6,  40,    246,  0,   49.376246,   24.444144,   57.615899,   55.8329,    4.1953
37151                         , 5, 40,  0.015628,   35.6861,    9.909864,  6,  75,    456,  0,   49.376241,   24.444144,   57.615888,   55.8329,    4.1953
37151                         , 5, 40,  0.015628,   35.6861,    9.909864,  6, 125,    756,  0,   49.376238,   24.444144,   57.615886,   55.8329,    4.1953
37151                         , 5, 40,  0.015628,   35.6861,    9.909864,  6, 200,   1206,  0,   49.376234,   24.444144,   57.615885,   55.8329,    4.1953
37151                         , 5, 40,  0.015628,   35.6861,    9.909864,  6, 500,   3006,  0,   49.376228,   24.444144,   57.615860,   55.8329,    4.1953
37151                         , 5, 40,  0.015628,   35.6861,    9.909864,  8,  10,     88,  0,   35.019397,   24.444144,   36.750808,   55.2961,    3.2090
